0 	 -1 	12
0 	 -1 	17
1 	4	55
0 	 -1 	16
0 	 -1 	12
1 	949	16
1 	4	55
0 	 -1 	14
0 	 -1 	18
1 	6	55
1 	529	27
1 	6	55
1 	180	21
0 	 -1 	7
1 	4	55
1 	4	55
1 	6	55
1 	6	55
1 	198	25
1 	6	55
0 	 -1 	7
0 	 -1 	6
1 	416	17
1 	9	45
1 	442	18
1 	240	24
0 	 -1 	15
0 	 -1 	13
0 	 -1 	16
0 	 -1 	21
1 	341	11
1 	354	24
1 	671	18
1 	245	20
1 	4	55
1 	11	55
0 	 -1 	12
1 	6	55
1 	4	55
1 	841	7
1 	598	12
1 	893	15
1 	731	16
0 	 -1 	12
1 	230	30
0 	 -1 	8
1 	996	15
1 	13	55
0 	 -1 	6
1 	4	43
1 	10	55
0 	 -1 	11
0 	 -1 	6
1 	186	16
0 	 -1 	13
0 	 -1 	24
0 	 -1 	25
0 	 -1 	15
0 	 -1 	5
1 	35	55
1 	429	15
0 	 -1 	6
1 	11	55
1 	462	23
0 	 -1 	7
1 	15	55
1 	94	20
1 	20	55
1 	19	55
1 	6	55
1 	4	55
1 	422	22
0 	 -1 	10
0 	 -1 	15
0 	 -1 	15
1 	4	55
0 	 -1 	23
1 	4	55
1 	376	22
0 	 -1 	7
1 	262	9
1 	4	55
0 	 -1 	30
1 	469	12
1 	206	32
0 	 -1 	22
1 	4	55
0 	 -1 	12
0 	 -1 	7
0 	 -1 	15
1 	757	17
0 	 -1 	10
0 	 -1 	5
0 	 -1 	5
1 	203	20
0 	 -1 	16
1 	912	17
0 	 -1 	8
0 	 -1 	10
0 	 -1 	12
1 	6	55
1 	4	55
1 	4	55
0 	 -1 	11
1 	6	55
1 	248	18
0 	 -1 	9
1 	202	18
0 	 -1 	10
1 	18	47
0 	 -1 	17
1 	354	34
1 	8	55
1 	4	55
0 	 -1 	11
1 	13	55
0 	 -1 	13
1 	4	55
1 	11	55
0 	 -1 	7
1 	11	55
1 	916	18
0 	 -1 	15
1 	639	9
1 	13	39
0 	 -1 	5
1 	9	55
1 	281	21
0 	 -1 	11
0 	 -1 	10
1 	6	53
0 	 -1 	12
0 	 -1 	8
1 	476	19
1 	562	18
1 	4	55
0 	 -1 	10
1 	795	24
1 	394	17
0 	 -1 	16
0 	 -1 	5
0 	 -1 	16
1 	99	19
1 	4	55
0 	 -1 	21
1 	6	55
1 	489	21
1 	126	10
0 	 -1 	7
0 	 -1 	14
0 	 -1 	6
0 	 -1 	23
1 	11	45
0 	 -1 	6
0 	 -1 	22
1 	16	55
0 	 -1 	8
1 	867	19
0 	 -1 	10
1 	412	19
1 	196	19
1 	4	55
0 	 -1 	15
1 	587	15
0 	 -1 	6
1 	12	50
1 	727	13
0 	 -1 	19
1 	570	14
1 	175	18
1 	437	12
1 	415	11
1 	12	50
1 	877	15
0 	 -1 	5
1 	10	55
1 	202	23
1 	6	55
1 	10	55
1 	4	55
1 	462	21
1 	515	17
0 	 -1 	23
1 	4	55
0 	 -1 	5
0 	 -1 	19
0 	 -1 	20
1 	567	15
0 	 -1 	26
1 	4	55
0 	 -1 	24
0 	 -1 	21
0 	 -1 	16
1 	13	38
0 	 -1 	24
0 	 -1 	13
0 	 -1 	10
0 	 -1 	16
1 	9	48
1 	4	55
0 	 -1 	19
1 	912	18
1 	163	17
1 	4	55
1 	875	14
0 	 -1 	19
0 	 -1 	21
1 	9	51
1 	233	37
0 	 -1 	6
0 	 -1 	19
1 	616	25
0 	 -1 	6
1 	11	55
0 	 -1 	7
1 	4	55
1 	660	21
0 	 -1 	15
1 	4	38
1 	804	15
1 	6	55
0 	 -1 	7
1 	12	38
1 	188	15
1 	6	49
0 	 -1 	7
1 	338	22
1 	6	55
1 	7	55
1 	6	50
1 	13	48
1 	13	55
0 	 -1 	12
1 	6	55
1 	6	55
1 	4	55
0 	 -1 	13
0 	 -1 	6
1 	424	12
0 	 -1 	7
1 	803	32
1 	6	39
1 	8	55
1 	6	55
1 	38	47
0 	 -1 	15
0 	 -1 	20
1 	111	14
1 	16	55
1 	6	55
0 	 -1 	6
1 	930	16
1 	524	13
1 	4	55
1 	79	8
1 	39	55
0 	 -1 	9
1 	4	55
0 	 -1 	16
1 	122	15
0 	 -1 	5
1 	10	50
0 	 -1 	10
1 	954	21
0 	 -1 	11
0 	 -1 	28
0 	 -1 	20
0 	 -1 	10
0 	 -1 	20
1 	8	30
1 	32	55
0 	 -1 	14
1 	452	14
1 	10	38
1 	11	49
1 	15	46
0 	 -1 	12
1 	4	55
1 	531	7
1 	4	55
1 	117	20
1 	36	55
1 	628	15
0 	 -1 	10
0 	 -1 	5
1 	4	55
0 	 -1 	9
0 	 -1 	8
1 	6	55
0 	 -1 	8
0 	 -1 	15
1 	826	11
0 	 -1 	7
1 	82	18
0 	 -1 	10
1 	8	55
1 	41	47
1 	13	48
1 	6	55
0 	 -1 	10
0 	 -1 	15
1 	6	55
1 	4	32
1 	437	10
1 	8	53
0 	 -1 	7
1 	798	16
0 	 -1 	13
1 	634	19
0 	 -1 	6
0 	 -1 	16
1 	21	55
1 	663	23
0 	 -1 	9
0 	 -1 	19
0 	 -1 	17
1 	4	55
1 	6	55
1 	828	25
1 	468	29
1 	8	55
0 	 -1 	15
0 	 -1 	8
0 	 -1 	5
0 	 -1 	18
1 	528	17
0 	 -1 	6
0 	 -1 	23
1 	244	9
0 	 -1 	18
1 	242	9
1 	187	11
1 	6	55
1 	994	13
0 	 -1 	25
0 	 -1 	16
1 	545	30
0 	 -1 	9
1 	181	14
0 	 -1 	22
0 	 -1 	16
1 	16	39
0 	 -1 	13
0 	 -1 	22
1 	8	55
1 	804	36
0 	 -1 	11
0 	 -1 	5
1 	4	55
0 	 -1 	16
0 	 -1 	5
0 	 -1 	18
1 	4	55
0 	 -1 	13
1 	6	55
1 	524	18
0 	 -1 	20
0 	 -1 	8
0 	 -1 	9
0 	 -1 	8
1 	6	55
1 	11	45
0 	 -1 	16
1 	310	10
1 	9	55
1 	4	55
0 	 -1 	10
0 	 -1 	5
1 	43	52
1 	6	55
0 	 -1 	6
1 	471	21
0 	 -1 	6
1 	102	12
0 	 -1 	9
0 	 -1 	14
0 	 -1 	16
0 	 -1 	5
1 	892	14
1 	4	55
0 	 -1 	14
0 	 -1 	5
1 	476	10
1 	168	7
1 	15	50
1 	10	49
1 	17	37
1 	4	55
0 	 -1 	8
0 	 -1 	14
1 	8	54
0 	 -1 	23
0 	 -1 	12
0 	 -1 	10
0 	 -1 	9
1 	15	46
0 	 -1 	9
0 	 -1 	7
0 	 -1 	15
1 	628	8
1 	473	24
1 	4	55
0 	 -1 	16
0 	 -1 	7
1 	822	12
0 	 -1 	9
0 	 -1 	5
1 	991	16
1 	4	55
1 	6	45
1 	4	55
1 	4	55
0 	 -1 	18
1 	701	15
1 	4	55
1 	354	13
1 	4	55
1 	968	11
1 	507	9
1 	4	55
1 	574	13
1 	21	55
0 	 -1 	16
1 	573	14
1 	694	10
1 	838	20
1 	422	15
0 	 -1 	12
0 	 -1 	14
1 	284	16
0 	 -1 	5
1 	102	13
0 	 -1 	13
0 	 -1 	8
1 	4	51
1 	4	55
0 	 -1 	14
0 	 -1 	17
1 	17	45
1 	195	10
1 	4	52
1 	9	55
0 	 -1 	14
1 	472	24
0 	 -1 	20
0 	 -1 	10
1 	4	55
0 	 -1 	19
1 	20	49
1 	29	55
1 	534	15
0 	 -1 	10
0 	 -1 	13
0 	 -1 	10
1 	728	22
0 	 -1 	15
1 	532	15
1 	11	55
0 	 -1 	8
0 	 -1 	10
1 	762	7
1 	132	17
0 	 -1 	5
0 	 -1 	12
1 	4	55
1 	495	7
1 	410	12
0 	 -1 	12
0 	 -1 	10
0 	 -1 	7
0 	 -1 	8
0 	 -1 	12
0 	 -1 	11
0 	 -1 	6
0 	 -1 	13
1 	10	55
1 	8	43
1 	6	55
0 	 -1 	18
0 	 -1 	6
1 	631	16
1 	18	51
1 	213	13
1 	20	55
0 	 -1 	10
0 	 -1 	7
0 	 -1 	20
1 	674	20
0 	 -1 	6
1 	6	55
0 	 -1 	15
1 	633	30
0 	 -1 	13
1 	749	11
1 	12	43
0 	 -1 	11
0 	 -1 	7
0 	 -1 	10
1 	4	55
1 	6	55
1 	4	55
1 	13	55
0 	 -1 	5
1 	269	17
0 	 -1 	14
1 	567	15
0 	 -1 	12
0 	 -1 	6
0 	 -1 	18
1 	6	55
0 	 -1 	14
0 	 -1 	11
1 	933	13
1 	869	24
0 	 -1 	14
1 	224	10
0 	 -1 	10
1 	275	16
1 	765	16
1 	11	55
0 	 -1 	12
1 	8	55
0 	 -1 	16
1 	250	20
0 	 -1 	9
1 	414	34
1 	6	55
1 	15	52
0 	 -1 	14
1 	4	55
0 	 -1 	9
0 	 -1 	14
1 	282	26
1 	11	47
1 	388	15
1 	547	19
1 	8	55
1 	4	55
1 	4	55
0 	 -1 	16
1 	854	21
1 	642	31
1 	4	55
0 	 -1 	5
0 	 -1 	15
1 	440	15
1 	934	17
1 	24	55
1 	22	54
0 	 -1 	5
0 	 -1 	25
1 	524	19
1 	18	47
0 	 -1 	15
1 	8	55
0 	 -1 	6
1 	4	55
1 	646	15
1 	536	24
1 	11	55
1 	16	48
0 	 -1 	6
1 	4	55
0 	 -1 	6
1 	4	55
1 	414	20
1 	118	12
1 	648	15
0 	 -1 	19
0 	 -1 	19
0 	 -1 	7
1 	9	55
1 	296	11
1 	8	51
0 	 -1 	7
0 	 -1 	14
1 	481	30
1 	13	44
0 	 -1 	14
1 	4	55
1 	108	24
1 	622	24
1 	6	55
0 	 -1 	10
0 	 -1 	12
1 	6	55
1 	11	49
1 	9	48
1 	504	9
1 	4	55
1 	881	11
0 	 -1 	17
1 	934	21
0 	 -1 	7
0 	 -1 	6
1 	4	55
0 	 -1 	14
1 	195	12
0 	 -1 	5
1 	4	55
0 	 -1 	14
1 	9	55
1 	15	55
1 	498	28
1 	29	55
1 	4	55
0 	 -1 	10
0 	 -1 	7
0 	 -1 	18
0 	 -1 	21
1 	4	55
1 	6	55
0 	 -1 	15
1 	4	55
1 	34	55
1 	833	16
0 	 -1 	9
1 	888	13
0 	 -1 	8
0 	 -1 	16
0 	 -1 	10
0 	 -1 	26
1 	129	14
0 	 -1 	24
1 	8	55
1 	4	55
1 	13	48
0 	 -1 	6
1 	17	55
1 	4	55
0 	 -1 	10
1 	23	55
0 	 -1 	11
1 	561	28
0 	 -1 	7
0 	 -1 	12
0 	 -1 	8
0 	 -1 	6
1 	149	10
1 	4	55
1 	7	49
0 	 -1 	16
1 	91	20
1 	647	15
1 	111	26
1 	76	25
0 	 -1 	14
0 	 -1 	8
1 	608	11
1 	4	55
0 	 -1 	22
1 	4	55
0 	 -1 	9
0 	 -1 	12
1 	76	18
1 	8	52
1 	11	55
1 	895	24
1 	4	55
0 	 -1 	18
0 	 -1 	26
1 	6	47
0 	 -1 	21
0 	 -1 	13
1 	687	10
1 	6	55
1 	6	55
1 	16	42
1 	236	16
0 	 -1 	12
1 	8	55
0 	 -1 	10
1 	15	55
0 	 -1 	14
0 	 -1 	6
0 	 -1 	6
1 	743	12
0 	 -1 	11
1 	11	55
1 	13	55
1 	422	8
0 	 -1 	13
0 	 -1 	5
1 	6	55
1 	11	49
0 	 -1 	12
0 	 -1 	16
1 	6	55
1 	8	36
1 	4	52
1 	7	48
0 	 -1 	10
1 	679	26
0 	 -1 	11
1 	8	55
1 	849	12
0 	 -1 	5
1 	11	51
1 	4	55
0 	 -1 	16
1 	8	55
0 	 -1 	16
1 	752	21
0 	 -1 	13
1 	408	25
0 	 -1 	6
1 	852	26
0 	 -1 	20
0 	 -1 	9
1 	538	24
1 	487	12
0 	 -1 	17
0 	 -1 	9
1 	765	8
1 	233	9
1 	9	55
1 	4	55
1 	4	55
1 	6	55
1 	533	26
0 	 -1 	9
1 	199	29
0 	 -1 	11
0 	 -1 	6
1 	8	55
0 	 -1 	13
0 	 -1 	21
1 	4	55
1 	4	55
1 	4	55
1 	4	55
1 	185	22
0 	 -1 	12
1 	4	55
1 	492	21
1 	4	55
0 	 -1 	5
1 	577	21
1 	135	12
0 	 -1 	13
1 	6	44
1 	297	17
1 	330	28
0 	 -1 	9
0 	 -1 	11
1 	192	13
1 	610	10
1 	4	55
1 	565	13
1 	39	55
0 	 -1 	13
1 	10	55
1 	582	8
1 	359	25
0 	 -1 	13
0 	 -1 	7
1 	4	55
0 	 -1 	15
1 	150	22
1 	13	49
0 	 -1 	17
0 	 -1 	9
0 	 -1 	16
0 	 -1 	8
1 	821	9
1 	8	55
1 	675	13
1 	16	38
1 	11	55
0 	 -1 	9
1 	558	22
1 	11	41
1 	4	55
0 	 -1 	5
1 	11	55
1 	4	55
1 	494	17
0 	 -1 	7
0 	 -1 	13
0 	 -1 	13
1 	999	16
1 	6	55
1 	869	25
0 	 -1 	9
1 	4	55
1 	792	7
1 	288	13
0 	 -1 	14
1 	142	17
0 	 -1 	10
1 	11	52
1 	247	11
1 	593	23
1 	432	19
1 	6	55
0 	 -1 	7
0 	 -1 	14
0 	 -1 	5
0 	 -1 	21
1 	185	8
1 	672	16
0 	 -1 	11
1 	11	55
1 	11	55
0 	 -1 	9
1 	674	22
1 	244	17
0 	 -1 	18
0 	 -1 	14
1 	429	8
1 	11	55
0 	 -1 	9
1 	577	10
1 	4	55
0 	 -1 	9
0 	 -1 	22
1 	4	55
0 	 -1 	17
0 	 -1 	7
1 	6	55
1 	20	29
1 	4	55
0 	 -1 	17
1 	17	55
1 	920	22
0 	 -1 	7
0 	 -1 	12
0 	 -1 	5
1 	9	55
1 	16	51
0 	 -1 	18
0 	 -1 	7
0 	 -1 	16
0 	 -1 	6
0 	 -1 	7
1 	4	55
0 	 -1 	17
1 	14	37
0 	 -1 	21
1 	4	55
0 	 -1 	19
1 	6	55
1 	237	31
1 	4	55
1 	10	55
0 	 -1 	5
1 	74	7
1 	357	27
1 	178	22
1 	4	55
0 	 -1 	5
0 	 -1 	6
1 	13	44
1 	21	48
